date,Country/Region,Latitude,Longitude,Confirmed,Deaths,Recovered,Active,share_of_last_week,percentage,population
2020-03-18,Zimbabwe,-20.0,30.0,0,0,0,0,0.0,0.0,148.62927
2020-03-19,Afghanistan,33.0,65.0,22,0,1,21,68.18181818181819,68.2,389.28341
2020-03-19,Albania,41.1533,20.1683,64,2,0,62,64.0625,64.1,28.778
2020-03-19,Algeria,28.0339,1.6596,87,9,32,46,72.41379310344827,72.4,438.51043
2020-03-19,Andorra,42.5063,1.5218,53,0,1,52,98.11320754716981,98.1,0.77265
2020-03-19,Angola,-11.2027,17.8739,0,0,0,0,0.0,0.0,328.66267
2020-03-19,Antigua and Barbuda,17.0608,-61.7964,1,0,0,1,100.0,100.0,0.97928
2020-03-19,Argentina,-38.4161,-63.6167,97,3,3,91,80.41237113402062,80.4,451.95777
2020-03-19,Armenia,40.0691,45.0382,115,0,1,114,96.52173913043478,96.5,29.63234
2020-03-19,Australia,-31.9961875,141.2327875,681,6,26,649,81.20411160058737,81.2,254.99881
2020-03-19,Austria,47.5162,14.5501,2013,6,9,1998,84.99751614505713,85.0,90.064
2020-03-19,Azerbaijan,40.1431,47.5769,44,1,6,37,75.0,75.0,101.39175
2020-03-19,Bahamas,25.0343,-77.3963,3,0,0,3,100.0,100.0,3.93248
2020-03-19,Bahrain,26.0275,50.55,278,1,100,177,29.85611510791367,29.9,17.01582
2020-03-19,Bangladesh,23.685,90.3563,17,1,3,13,82.3529411764706,82.4,1646.89383
2020-03-19,Barbados,13.1939,-59.5432,5,0,0,5,100.0,100.0,2.87371
2020-03-19,Belarus,53.7098,27.9534,51,0,5,46,76.47058823529412,76.5,94.49321
2020-03-19,Belgium,50.8333,4.0,1795,21,31,1743,82.50696378830084,82.5,115.89616
2020-03-19,Belize,13.1939,-59.5432,0,0,0,0,0.0,0.0,3.97621
2020-03-19,Benin,9.3077,2.3158,2,0,0,2,100.0,100.0,121.23198
2020-03-19,Bhutan,27.5142,90.4336,1,0,0,1,0.0,0.0,7.71612
2020-03-19,Bolivia,-16.2902,-63.5887,12,0,0,12,83.33333333333333,83.3,116.73028
2020-03-19,Bosnia and Herzegovina,43.9159,17.6791,63,0,2,61,82.53968253968254,82.5,32.80815
2020-03-19,Botswana,-22.3285,24.6849,0,0,0,0,0.0,0.0,23.51625
2020-03-19,Brazil,-14.235,-51.9253,621,6,2,613,91.62640901771337,91.6,2125.59409
2020-03-19,Brunei,4.5353,114.7277,75,0,0,75,85.33333333333333,85.3,4.37483
2020-03-19,Bulgaria,42.7339,25.4858,94,3,0,91,92.55319148936171,92.6,69.48445
2020-03-19,Burkina Faso,12.2383,-1.5616,33,1,0,32,93.93939393939394,93.9,209.03278
2020-03-19,Burma,21.9162,95.956,0,0,0,0,0.0,0.0,544.09794
2020-03-19,Burundi,-3.3731,29.9189,0,0,0,0,0.0,0.0,118.90781
2020-03-19,Cabo Verde,16.5388,-23.0418,0,0,0,0,0.0,0.0,5.55988
2020-03-19,Cambodia,11.55,104.9167,37,0,1,36,91.89189189189189,91.9,167.18971
2020-03-19,Cameroon,3.8480000000000003,11.5021,13,0,0,13,84.61538461538461,84.6,265.45863
2020-03-19,Canada,56.1304,-106.3468,800,9,9,782,85.375,85.4,377.42157
2020-03-19,Central African Republic,6.6111,20.9394,1,0,0,1,100.0,100.0,48.29764
2020-03-19,Chad,15.4542,18.7322,1,0,0,1,100.0,100.0,164.25859
2020-03-19,Chile,-35.6751,-71.543,238,0,0,238,90.33613445378151,90.3,191.16209
2020-03-19,China,32.82838484848485,111.64908181818183,81156,3249,70535,7372,0.2760116319187737,0.3,14393.23774
2020-03-19,Colombia,4.5709,-74.2973,102,0,1,101,91.17647058823529,91.2,508.82884
2020-03-19,Comoros,-11.6455,43.3333,0,0,0,0,0.0,0.0,8.69595
2020-03-19,Congo (Brazzaville),-4.0383,21.7587,3,0,0,3,100.0,100.0,55.18092
2020-03-19,Congo (Kinshasa),-4.0383,21.7587,14,0,0,14,92.85714285714286,92.9,895.61404
2020-03-19,Costa Rica,9.7489,-83.7534,69,1,0,68,68.1159420289855,68.1,50.94114
2020-03-19,Cote d'Ivoire,7.54,-5.5471,9,0,1,8,88.88888888888889,88.9,263.78275
2020-03-19,Croatia,45.1,15.2,105,1,5,99,81.9047619047619,81.9,41.05268
2020-03-19,Cuba,22.0,-80.0,11,1,0,10,72.72727272727273,72.7,113.26616
2020-03-19,Cyprus,35.1264,33.4299,67,0,0,67,91.04477611940298,91.0,12.07361
2020-03-19,Czechia,49.8175,15.472999999999999,694,0,3,691,86.45533141210375,86.5,107.08982
2020-03-19,Denmark,56.2639,9.5018,1225,6,1,1218,49.63265306122449,49.6,57.92203
2020-03-19,Diamond Princess,0.0,0.0,712,7,325,380,0.8426966292134831,0.8,
2020-03-19,Djibouti,11.8251,42.5903,1,0,0,1,100.0,100.0,9.88002
2020-03-19,Dominica,15.415,-61.371,0,0,0,0,0.0,0.0,0.71991
2020-03-19,Dominican Republic,18.7357,-70.1627,34,2,0,32,85.29411764705883,85.3,108.47903
2020-03-19,Ecuador,-1.8312,-78.1834,199,3,0,196,91.4572864321608,91.5,176.4306
2020-03-19,Egypt,26.0,30.0,256,6,32,218,73.828125,73.8,1023.34403
2020-03-19,El Salvador,13.7942,-88.8965,1,0,0,1,100.0,100.0,64.86201
2020-03-19,Equatorial Guinea,1.5,10.0,6,0,0,6,100.0,100.0,14.02985
2020-03-19,Eritrea,15.1794,39.7823,0,0,0,0,0.0,0.0,35.46427
2020-03-19,Estonia,58.5953,25.0136,267,0,1,266,94.00749063670412,94.0,13.26539
2020-03-19,Eswatini,-26.5225,31.4659,1,0,0,1,100.0,100.0,11.60164
2020-03-19,Ethiopia,9.145,40.4897,6,0,0,6,100.0,100.0,1149.63583
2020-03-19,Fiji,-17.7134,178.065,1,0,0,1,100.0,100.0,8.96444
2020-03-19,Finland,64.0,26.0,400,0,10,390,85.25,85.2,55.40718
2020-03-19,France,46.2276,2.2137,10970,244,12,10714,79.0975387420237,79.1,652.73512
2020-03-19,Gabon,-0.8037,11.6094,1,0,0,1,100.0,100.0,22.25728
2020-03-19,Gambia,13.4432,-15.3101,1,0,0,1,100.0,100.0,24.16663
2020-03-19,Georgia,42.3154,43.3569,40,0,1,39,40.0,40.0,39.89175
2020-03-19,Germany,51.0,9.0,15320,44,113,15163,86.43603133159269,86.4,837.83945
2020-03-19,Ghana,7.9465,-1.0232,11,0,0,11,100.0,100.0,310.72945
2020-03-19,Greece,39.0742,21.8243,418,6,8,404,76.3157894736842,76.3,104.23056
2020-03-19,Grenada,12.1165,-61.678999999999995,0,0,0,0,0.0,0.0,1.12518
2020-03-19,Guatemala,15.7835,-90.2308,9,1,0,8,100.0,100.0,179.15567
2020-03-19,Guinea,9.9456,-9.6966,1,0,0,1,100.0,100.0,131.32792
2020-03-19,Guinea-Bissau,11.8037,-15.1804,0,0,0,0,0.0,0.0,19.67997
2020-03-19,Guyana,5.0,-58.75,7,1,0,6,85.71428571428571,85.7,7.86559
2020-03-19,Haiti,18.9712,-72.2852,0,0,0,0,0.0,0.0,114.02533
2020-03-19,Holy See,41.9029,12.4534,1,0,0,1,0.0,0.0,0.00809
2020-03-19,Honduras,15.2,-86.2419,12,0,0,12,83.33333333333333,83.3,99.04608
2020-03-19,Hungary,47.1625,19.5033,73,1,2,70,82.1917808219178,82.2,96.6035
2020-03-19,Iceland,64.9631,-19.0208,330,1,5,324,68.78787878787878,68.8,3.4125
2020-03-19,India,21.0,78.0,194,4,15,175,62.371134020618555,62.4,13800.04385
2020-03-19,Indonesia,-0.7893,113.9213,311,25,11,275,89.06752411575563,89.1,2735.23621
2020-03-19,Iran,32.0,53.0,18407,1284,5710,11413,45.265388167544955,45.3,839.92953
2020-03-19,Iraq,33.0,44.0,192,13,43,136,63.020833333333336,63.0,402.22503
2020-03-19,Ireland,53.1424,-7.6921,557,3,5,549,92.28007181328546,92.3,49.37795
2020-03-19,Israel,31.0,35.0,427,0,11,416,76.5807962529274,76.6,86.55541
2020-03-19,Italy,43.0,12.0,41035,3405,4440,33190,63.17046423784574,63.2,604.61828
2020-03-19,Jamaica,18.1096,-77.2975,15,1,2,12,86.66666666666667,86.7,29.6116
2020-03-19,Japan,36.0,138.0,924,29,150,745,30.844155844155843,30.8,1264.76458
2020-03-19,Jordan,31.24,36.51,69,0,1,68,98.55072463768116,98.6,102.0314
2020-03-19,Kazakhstan,48.0196,66.9237,44,0,0,44,100.0,100.0,187.76707
2020-03-19,Kenya,-0.0236,37.9062,7,0,0,7,100.0,100.0,537.713
2020-03-19,Kosovo,42.602636,20.902977,0,0,0,0,0.0,0.0,18.45
2020-03-19,Kuwait,29.5,47.75,148,0,18,130,45.945945945945944,45.9,42.70563
2020-03-19,Kyrgyzstan,41.2044,74.7661,3,0,0,3,100.0,100.0,65.24191
2020-03-19,Laos,19.856270000000002,102.495496,0,0,0,0,0.0,0.0,72.75556
2020-03-19,Latvia,56.8796,24.6032,86,0,1,85,88.37209302325581,88.4,18.86202
2020-03-19,Lebanon,33.8547,35.8623,157,4,4,149,61.146496815286625,61.1,68.25441
2020-03-19,Lesotho,-29.609988,28.233608,0,0,0,0,0.0,0.0,21.42252
2020-03-19,Liberia,6.4281,-9.4295,2,0,0,2,100.0,100.0,50.57677
2020-03-19,Libya,26.3351,17.228331,0,0,0,0,0.0,0.0,68.71286
2020-03-19,Liechtenstein,47.14,9.55,28,0,0,28,96.42857142857143,96.4,0.38137
2020-03-19,Lithuania,55.1694,23.8813,36,0,1,35,91.66666666666667,91.7,27.2229
2020-03-19,Luxembourg,49.8153,6.1296,335,4,0,331,94.32835820895522,94.3,6.25976
2020-03-19,MS Zaandam,0.0,0.0,0,0,0,0,0.0,0.0,
2020-03-19,Madagascar,-18.7669,46.8691,0,0,0,0,0.0,0.0,276.91019
2020-03-19,Malawi,-13.254307999999998,34.301525,0,0,0,0,0.0,0.0,191.29955
2020-03-19,Malaysia,2.5,112.5,900,2,75,823,83.44444444444444,83.4,323.65998
2020-03-19,Maldives,3.2028,73.2207,13,0,0,13,38.46153846153846,38.5,5.40541
2020-03-19,Mali,17.570692,-3.996166000000001,0,0,0,0,0.0,0.0,202.50834
2020-03-19,Malta,35.9375,14.3754,53,0,2,51,88.67924528301887,88.7,4.41539
2020-03-19,Mauritania,21.0079,10.9408,2,0,0,2,100.0,100.0,46.4966
2020-03-19,Mauritius,-20.2,57.5,3,0,0,3,100.0,100.0,12.71767
2020-03-19,Mexico,23.6345,-102.5528,164,1,4,159,92.6829268292683,92.7,1289.32753
2020-03-19,Moldova,47.4116,28.3699,49,1,1,47,93.87755102040816,93.9,40.33962
2020-03-19,Monaco,43.7333,7.4167,7,0,0,7,71.42857142857143,71.4,0.39244
2020-03-19,Mongolia,46.8625,103.8467,6,0,0,6,83.33333333333333,83.3,32.78292
2020-03-19,Montenegro,42.5,19.3,3,0,0,3,100.0,100.0,6.28062
2020-03-19,Morocco,31.7917,-7.0926,63,2,1,60,90.47619047619048,90.5,369.10558
2020-03-19,Mozambique,-18.6657,35.5296,0,0,0,0,0.0,0.0,312.55435
2020-03-19,Namibia,-22.9576,18.4904,3,0,0,3,100.0,100.0,25.40916
2020-03-19,Nepal,28.1667,84.25,1,0,1,0,0.0,0.0,291.36807
2020-03-19,Netherlands,52.1326,5.2913,2467,77,0,2390,79.61086339683827,79.6,171.34873
2020-03-19,New Zealand,-40.9006,174.886,28,0,0,28,82.14285714285714,82.1,48.22233
2020-03-19,Nicaragua,12.8654,-85.2072,1,0,0,1,100.0,100.0,66.24554
2020-03-19,Niger,17.6078,8.0817,0,0,0,0,0.0,0.0,242.06636
2020-03-19,Nigeria,9.082,8.6753,8,0,1,7,75.0,75.0,2061.39587
2020-03-19,North Macedonia,41.6086,21.7453,48,0,1,47,85.41666666666667,85.4,20.8338
2020-03-19,Norway,60.472,8.4689,1746,7,1,1738,59.79381443298969,59.8,54.21241
2020-03-19,Oman,21.0,57.0,48,0,12,36,62.5,62.5,51.06622
2020-03-19,Pakistan,30.3753,69.3451,454,2,13,439,95.59471365638767,95.6,2208.92331
2020-03-19,Panama,8.538,-80.7821,109,1,0,108,89.90825688073394,89.9,43.14768
2020-03-19,Papua New Guinea,-6.315,143.9555,0,0,0,0,0.0,0.0,89.47027
2020-03-19,Paraguay,-23.4425,-58.4438,11,0,0,11,54.54545454545455,54.5,71.3253
2020-03-19,Peru,-9.19,-75.0152,234,0,1,233,93.58974358974359,93.6,329.71845
2020-03-19,Philippines,13.0,122.0,217,17,8,192,76.036866359447,76.0,1095.81085
2020-03-19,Poland,51.9194,19.1451,355,5,1,349,86.19718309859155,86.2,378.46605
2020-03-19,Portugal,39.3999,-8.2245,785,3,3,779,92.48407643312102,92.5,101.96707
2020-03-19,Qatar,25.3548,51.1839,460,0,4,456,43.04347826086956,43.0,28.8106
2020-03-19,Romania,45.9432,24.9668,277,0,25,252,82.31046931407943,82.3,192.37682
2020-03-19,Russia,60.0,90.0,199,1,9,189,85.92964824120602,85.9,1459.3446
2020-03-19,Rwanda,-1.9403,29.8739,8,0,0,8,100.0,100.0,129.52208
2020-03-19,Saint Kitts and Nevis,17.357822,-62.782998,0,0,0,0,0.0,0.0,0.53192
2020-03-19,Saint Lucia,13.9094,-60.9789,2,0,0,2,100.0,100.0,1.83629
2020-03-19,Saint Vincent and the Grenadines,12.9843,-61.2872,1,0,0,1,100.0,100.0,1.10947
2020-03-19,San Marino,43.9424,12.4578,119,11,4,104,42.016806722689076,42.0,0.33938
2020-03-19,Sao Tome and Principe,0.18636,6.613081,0,0,0,0,0.0,0.0,2.1916
2020-03-19,Saudi Arabia,24.0,45.0,274,0,6,268,83.57664233576642,83.6,348.13867
2020-03-19,Senegal,14.4974,-14.4524,31,0,2,29,87.09677419354838,87.1,167.4393
2020-03-19,Serbia,44.0165,21.0059,103,0,1,102,81.55339805825243,81.6,87.3737
2020-03-19,Seychelles,-4.6796,55.492,6,0,0,6,100.0,100.0,0.9834
2020-03-19,Sierra Leone,8.460555000000001,-11.779889,0,0,0,0,0.0,0.0,79.76985
2020-03-19,Singapore,1.2833,103.8333,345,0,114,231,48.405797101449274,48.4,58.50343
2020-03-19,Slovakia,48.669,19.699,123,1,0,122,86.99186991869918,87.0,54.59643
2020-03-19,Slovenia,46.1512,14.9955,286,1,0,285,68.88111888111888,68.9,20.78932
2020-03-19,Somalia,5.1521,46.1996,1,0,0,1,100.0,100.0,158.93219
2020-03-19,South Africa,-30.5595,22.9375,150,0,0,150,88.66666666666667,88.7,593.0869
2020-03-19,South Korea,36.0,128.0,8565,91,1540,6934,8.126094570928196,8.1,512.69183
2020-03-19,South Sudan,6.8770000000000024,31.307,0,0,0,0,0.0,0.0,111.93729
2020-03-19,Spain,40.0,-4.0,17963,830,1107,16026,87.32394366197182,87.3,467.54782
2020-03-19,Sri Lanka,7.0,81.0,60,0,3,57,96.66666666666667,96.7,214.1325
2020-03-19,Sudan,12.8628,30.2176,2,1,0,1,100.0,100.0,438.49269
2020-03-19,Suriname,3.9193,-56.0278,1,0,0,1,100.0,100.0,5.86634
2020-03-19,Sweden,63.0,16.0,1439,11,16,1412,58.37387074357193,58.4,100.9927
2020-03-19,Switzerland,46.8182,8.2275,4075,41,15,4019,84.0,84.0,86.54618
2020-03-19,Syria,34.802075,38.996815,0,0,0,0,0.0,0.0,175.00657
2020-03-19,Taiwan,23.7,121.0,108,1,26,81,54.629629629629626,54.6,238.16775
2020-03-19,Tajikistan,38.861034000000004,71.276093,0,0,0,0,0.0,0.0,95.37642
2020-03-19,Tanzania,-6.369,34.8888,6,0,0,6,100.0,100.0,597.34212
2020-03-19,Thailand,15.0,101.0,272,1,42,229,74.26470588235294,74.3,697.99978
2020-03-19,Timor-Leste,-8.8742,125.7275,0,0,0,0,0.0,0.0,13.18442
2020-03-19,Togo,8.6195,0.8248,1,0,0,1,0.0,0.0,82.78736
2020-03-19,Trinidad and Tobago,10.6918,-61.2225,9,0,0,9,100.0,100.0,13.99491
2020-03-19,Tunisia,34.0,9.0,39,1,0,38,82.05128205128206,82.1,118.18618
2020-03-19,Turkey,38.9637,35.2433,192,3,0,189,99.47916666666667,99.5,843.39067
2020-03-19,US,39.810489,-98.555759,14095,268,121,13706,88.9251507626818,88.9,3310.02647
2020-03-19,Uganda,1.0,32.0,0,0,0,0,0.0,0.0,457.41
2020-03-19,Ukraine,48.3794,31.1656,16,2,0,14,93.75,93.8,437.33759
2020-03-19,United Arab Emirates,24.0,54.0,140,0,31,109,39.285714285714285,39.3,98.904
2020-03-19,United Kingdom,55.3781,-3.436,2716,159,67,2490,83.100147275405,83.1,678.86004
2020-03-19,Uruguay,-32.5228,-55.7658,94,0,0,94,100.0,100.0,34.73727
2020-03-19,Uzbekistan,41.3775,64.5853,23,0,0,23,100.0,100.0,334.69199
2020-03-19,Venezuela,6.4238,-66.5897,42,0,0,42,100.0,100.0,284.35943
2020-03-19,Vietnam,16.0,108.0,85,0,16,69,54.11764705882353,54.1,973.38583
2020-03-19,West Bank and Gaza,31.9522,35.2332,44,0,0,44,31.818181818181817,31.8,
2020-03-19,Western Sahara,24.2155,-12.8858,0,0,0,0,0.0,0.0,5.9733
2020-03-19,Yemen,15.552726999999999,48.516388,0,0,0,0,0.0,0.0,298.25967
2020-03-19,Zambia,-15.4167,28.2833,2,0,0,2,100.0,100.0,183.83956
2020-03-19,Zimbabwe,-20.0,30.0,0,0,0,0,0.0,0.0,148.62927
2020-03-20,Afghanistan,33.0,65.0,24,0,1,23,70.83333333333333,70.8,389.28341
2020-03-20,Albania,41.1533,20.1683,70,2,0,68,52.857142857142854,52.9,28.778
2020-03-20,Algeria,28.0339,1.6596,90,11,32,47,71.11111111111111,71.1,438.51043
2020-03-20,Andorra,42.5063,1.5218,75,0,1,74,98.66666666666667,98.7,0.77265
2020-03-20,Angola,-11.2027,17.8739,1,0,0,1,100.0,100.0,328.66267
2020-03-20,Antigua and Barbuda,17.0608,-61.7964,1,0,0,1,0.0,0.0,0.97928
2020-03-20,Argentina,-38.4161,-63.6167,128,3,3,122,75.78125,75.8,451.95777
2020-03-20,Armenia,40.0691,45.0382,136,0,1,135,94.11764705882354,94.1,29.63234
2020-03-20,Australia,-31.9961875,141.2327875,791,7,26,758,74.71554993678888,74.7,254.99881
2020-03-20,Austria,47.5162,14.5501,2388,6,9,2373,78.89447236180905,78.9,90.064
2020-03-20,Azerbaijan,40.1431,47.5769,44,1,6,37,65.9090909090909,65.9,101.39175
2020-03-20,Bahamas,25.0343,-77.3963,3,0,0,3,100.0,100.0,3.93248
2020-03-20,Bahrain,26.0275,50.55,285,1,100,184,31.57894736842105,31.6,17.01582
2020-03-20,Bangladesh,23.685,90.3563,20,1,3,16,85.0,85.0,1646.89383
2020-03-20,Barbados,13.1939,-59.5432,5,0,0,5,100.0,100.0,2.87371
2020-03-20,Belarus,53.7098,27.9534,69,0,5,64,60.869565217391305,60.9,94.49321
2020-03-20,Belgium,50.8333,4.0,2257,37,1,2219,75.23260965883917,75.2,115.89616
2020-03-20,Belize,13.1939,-59.5432,0,0,0,0,0.0,0.0,3.97621
2020-03-20,Benin,9.3077,2.3158,2,0,0,2,100.0,100.0,121.23198
2020-03-20,Bhutan,27.5142,90.4336,2,0,0,2,50.0,50.0,7.71612
2020-03-20,Bolivia,-16.2902,-63.5887,15,0,0,15,80.0,80.0,116.73028
2020-03-20,Bosnia and Herzegovina,43.9159,17.6791,89,0,2,87,85.3932584269663,85.4,32.80815
2020-03-20,Botswana,-22.3285,24.6849,0,0,0,0,0.0,0.0,23.51625
2020-03-20,Brazil,-14.235,-51.9253,793,11,2,780,80.95838587641866,81.0,2125.59409
2020-03-20,Brunei,4.5353,114.7277,78,0,1,77,52.56410256410256,52.6,4.37483
2020-03-20,Bulgaria,42.7339,25.4858,127,3,0,124,81.88976377952756,81.9,69.48445
2020-03-20,Burkina Faso,12.2383,-1.5616,40,1,0,39,95.0,95.0,209.03278
2020-03-20,Burma,21.9162,95.956,0,0,0,0,0.0,0.0,544.09794
2020-03-20,Burundi,-3.3731,29.9189,0,0,0,0,0.0,0.0,118.90781
2020-03-20,Cabo Verde,16.5388,-23.0418,1,0,0,1,100.0,100.0,5.55988
2020-03-20,Cambodia,11.55,104.9167,51,0,1,50,90.19607843137256,90.2,167.18971
2020-03-20,Cameroon,3.8480000000000003,11.5021,20,0,0,20,90.0,90.0,265.45863
2020-03-20,Canada,56.1304,-106.3468,943,12,9,922,79.53340402969248,79.5,377.42157
2020-03-20,Central African Republic,6.6111,20.9394,3,0,0,3,100.0,100.0,48.29764
2020-03-20,Chad,15.4542,18.7322,1,0,0,1,100.0,100.0,164.25859
2020-03-20,Chile,-35.6751,-71.543,434,0,6,428,90.09216589861751,90.1,191.16209
2020-03-20,China,32.82838484848485,111.64908181818183,81250,3253,71266,6731,0.37538461538461537,0.4,14393.23774
2020-03-20,Colombia,4.5709,-74.2973,128,0,1,127,89.84375,89.8,508.82884
2020-03-20,Comoros,-11.6455,43.3333,0,0,0,0,0.0,0.0,8.69595
2020-03-20,Congo (Brazzaville),-4.0383,21.7587,3,0,0,3,100.0,100.0,55.18092
2020-03-20,Congo (Kinshasa),-4.0383,21.7587,18,0,0,18,88.88888888888889,88.9,895.61404
2020-03-20,Costa Rica,9.7489,-83.7534,89,1,0,88,74.15730337078652,74.2,50.94114
2020-03-20,Cote d'Ivoire,7.54,-5.5471,9,0,1,8,88.88888888888889,88.9,263.78275
2020-03-20,Croatia,45.1,15.2,128,1,5,122,75.0,75.0,41.05268
2020-03-20,Cuba,22.0,-80.0,16,1,0,15,75.0,75.0,113.26616
2020-03-20,Cyprus,35.1264,33.4299,67,0,0,67,79.1044776119403,79.1,12.07361
2020-03-20,Czechia,49.8175,15.472999999999999,833,0,4,829,83.07322929171669,83.1,107.08982
2020-03-20,Denmark,56.2639,9.5018,1337,9,1,1327,39.86537023186238,39.9,57.92203
2020-03-20,Diamond Princess,0.0,0.0,712,7,325,380,0.8426966292134831,0.8,
2020-03-20,Djibouti,11.8251,42.5903,1,0,0,1,100.0,100.0,9.88002
2020-03-20,Dominica,15.415,-61.371,0,0,0,0,0.0,0.0,0.71991
2020-03-20,Dominican Republic,18.7357,-70.1627,72,2,0,70,93.05555555555556,93.1,108.47903
2020-03-20,Ecuador,-1.8312,-78.1834,367,5,0,362,95.36784741144415,95.4,176.4306
2020-03-20,Egypt,26.0,30.0,285,8,39,238,71.9298245614035,71.9,1023.34403
2020-03-20,El Salvador,13.7942,-88.8965,1,0,0,1,100.0,100.0,64.86201
2020-03-20,Equatorial Guinea,1.5,10.0,6,0,0,6,100.0,100.0,14.02985
2020-03-20,Eritrea,15.1794,39.7823,0,0,0,0,0.0,0.0,35.46427
2020-03-20,Estonia,58.5953,25.0136,283,0,1,282,72.08480565371025,72.1,13.26539
2020-03-20,Eswatini,-26.5225,31.4659,1,0,0,1,100.0,100.0,11.60164
2020-03-20,Ethiopia,9.145,40.4897,9,0,0,9,88.88888888888889,88.9,1149.63583
2020-03-20,Fiji,-17.7134,178.065,1,0,0,1,100.0,100.0,8.96444
2020-03-20,Finland,64.0,26.0,450,0,10,440,65.55555555555556,65.6,55.40718
2020-03-20,France,46.2276,2.2137,12758,451,12,12295,71.14751528452736,71.1,652.73512
2020-03-20,Gabon,-0.8037,11.6094,3,1,0,2,100.0,100.0,22.25728
2020-03-20,Gambia,13.4432,-15.3101,1,0,0,1,100.0,100.0,24.16663
2020-03-20,Georgia,42.3154,43.3569,43,0,1,42,41.86046511627907,41.9,39.89175
2020-03-20,Germany,51.0,9.0,19848,67,180,19601,81.48428053204353,81.5,837.83945
2020-03-20,Ghana,7.9465,-1.0232,16,0,0,16,100.0,100.0,310.72945
2020-03-20,Greece,39.0742,21.8243,495,6,19,470,61.61616161616162,61.6,104.23056
2020-03-20,Grenada,12.1165,-61.678999999999995,0,0,0,0,0.0,0.0,1.12518
2020-03-20,Guatemala,15.7835,-90.2308,12,1,0,11,100.0,100.0,179.15567
2020-03-20,Guinea,9.9456,-9.6966,1,0,0,1,0.0,0.0,131.32792
2020-03-20,Guinea-Bissau,11.8037,-15.1804,0,0,0,0,0.0,0.0,19.67997
2020-03-20,Guyana,5.0,-58.75,7,1,0,6,85.71428571428571,85.7,7.86559
2020-03-20,Haiti,18.9712,-72.2852,2,0,0,2,100.0,100.0,114.02533
2020-03-20,Holy See,41.9029,12.4534,1,0,0,1,0.0,0.0,0.00809
2020-03-20,Honduras,15.2,-86.2419,24,0,0,24,91.66666666666667,91.7,99.04608
2020-03-20,Hungary,47.1625,19.5033,85,3,2,80,77.6470588235294,77.6,96.6035
2020-03-20,Iceland,64.9631,-19.0208,409,0,5,404,67.23716381418093,67.2,3.4125
2020-03-20,India,21.0,78.0,244,5,20,219,66.39344262295081,66.4,13800.04385
2020-03-20,Indonesia,-0.7893,113.9213,369,32,15,322,81.30081300813008,81.3,2735.23621
2020-03-20,Iran,32.0,53.0,19644,1433,6745,11466,42.15027489309713,42.2,839.92953
2020-03-20,Iraq,33.0,44.0,208,17,49,142,51.44230769230769,51.4,402.22503
2020-03-20,Ireland,53.1424,-7.6921,683,3,5,675,86.82284040995607,86.8,49.37795
2020-03-20,Israel,31.0,35.0,529,0,14,515,76.18147448015122,76.2,86.55541
2020-03-20,Italy,43.0,12.0,47021,4032,4440,38549,62.44231300908105,62.4,604.61828
2020-03-20,Jamaica,18.1096,-77.2975,16,1,2,13,50.0,50.0,29.6116
2020-03-20,Japan,36.0,138.0,963,33,191,739,27.206645898234683,27.2,1264.76458
2020-03-20,Jordan,31.24,36.51,85,0,1,84,98.82352941176471,98.8,102.0314
2020-03-20,Kazakhstan,48.0196,66.9237,49,3,0,46,91.83673469387755,91.8,187.76707
2020-03-20,Kenya,-0.0236,37.9062,7,0,0,7,85.71428571428571,85.7,537.713
2020-03-20,Kosovo,42.602636,20.902977,0,0,0,0,0.0,0.0,18.45
2020-03-20,Kuwait,29.5,47.75,159,0,18,141,49.685534591194966,49.7,42.70563
2020-03-20,Kyrgyzstan,41.2044,74.7661,6,0,0,6,100.0,100.0,65.24191
2020-03-20,Laos,19.856270000000002,102.495496,0,0,0,0,0.0,0.0,72.75556
2020-03-20,Latvia,56.8796,24.6032,111,0,1,110,84.68468468468468,84.7,18.86202
2020-03-20,Lebanon,33.8547,35.8623,163,4,4,155,52.760736196319016,52.8,68.25441
2020-03-20,Lesotho,-29.609988,28.233608,0,0,0,0,0.0,0.0,21.42252
2020-03-20,Liberia,6.4281,-9.4295,2,0,0,2,100.0,100.0,50.57677
2020-03-20,Libya,26.3351,17.228331,0,0,0,0,0.0,0.0,68.71286
2020-03-20,Liechtenstein,47.14,9.55,28,0,0,28,96.42857142857143,96.4,0.38137
2020-03-20,Lithuania,55.1694,23.8813,49,0,1,48,87.75510204081633,87.8,27.2229
2020-03-20,Luxembourg,49.8153,6.1296,484,4,0,480,92.97520661157024,93.0,6.25976
2020-03-20,MS Zaandam,0.0,0.0,0,0,0,0,0.0,0.0,
2020-03-20,Madagascar,-18.7669,46.8691,3,0,0,3,100.0,100.0,276.91019
2020-03-20,Malawi,-13.254307999999998,34.301525,0,0,0,0,0.0,0.0,191.29955
2020-03-20,Malaysia,2.5,112.5,1030,3,87,940,80.87378640776699,80.9,323.65998
2020-03-20,Maldives,3.2028,73.2207,13,0,0,13,30.76923076923077,30.8,5.40541
2020-03-20,Mali,17.570692,-3.996166000000001,0,0,0,0,0.0,0.0,202.50834
2020-03-20,Malta,35.9375,14.3754,64,0,2,62,81.25,81.2,4.41539
2020-03-20,Mauritania,21.0079,10.9408,2,0,0,2,100.0,100.0,46.4966
2020-03-20,Mauritius,-20.2,57.5,12,0,0,12,100.0,100.0,12.71767
